variable_id	variable_name
61759	Judge's evaluation of overall quality of document
61760	Interdependence
61761	Customization
61762	Time elapsed since implementation
61763	Task efficiency
61764	Coordination improvements
61765	Data quality
61766	Local (plant) level overall benefits
61767	Firm size
61768	Division size
61769	Plant size
61770	Differentiation
61797	Influence
61798	Up-to-date hours
61799	Physical location of relationship
61800	Two-way communication
61801	One-way communication
61802	Number of reporting levels
61803	Usage
61804	Firm type
61805	Time at organization
61806	Perceived importance of telecommunications
61807	Organizational support
61809	Steering committees
61810	Steering committee existence
61811	Plan for telecommunications
61812	Steering committee tasks
61813	Improvement of decision making
61814	Quality of technological environment
61815	Quality of technical assistance
61816	Quality of applications
61817	Relation with information center personnel
61818	User autonomy
61819	Size of information center staff
61820	Computer background
61821	Location of information center
61822	Variety of services
61823	Number of databases
61824	Software tools
61825	Budget
61900	User satisfaction
61901	User representativeness
61902	Management support
61903	Prior system expectations
61904	Post system expectations
61905	Previous experience with computers
61906	Conceptual level model
61907	Logical level model
61908	Accuracy of answer
61909	Time taken to answer query
61910	Confidence
61940	Perceived quality of group meetings
61941	Group behavior assessment
61942	Rater
61943	Importance of constituencies
61944	Expertise
61945	Proceduralist
61946	Recorder
61947	Evaluator
61948	Explainer
61949	Information/opinion seeker
61950	Information/opinion giver
61951	Idea generator
61952	Follower
61953	Motivator
61954	Gatekeeper
61955	Mediator
61956	Tension-releaser
61957	Time
61958	Number of years with the company
61959	Number of months with the group
61960	Technology's role
61961	First-time user
62220	Job performance evaluations
62240	Satisfaction with solution
62279	Creative performance
62443	Information systems (IS)-specific code of ethics
62498	Extent of the firm's infrastructure services
62499	Provision of boundary-crossing infrastructure services
62500	Firm's reach
62502	Firm range
62503	Strategy
62504	Business drivers
62505	Business process redesign motivation
62508	Process changes
62510	Business process redesign impact
62511	Infrastructure investments
62512	Decision making for investments
62520	Expected proceduralist
62521	Expected recorder
62522	Expected evaluator
62523	Expected explainer
62524	Expected information/opinion seeker
62525	Expected information/opinion giver
62526	Expected idea generator
62527	Expected follower
62528	Expected motivator
62529	Expected gatekeeper
62530	Expected mediator
62531	Expected tension-releaser
62532	Group decision support systems
62533	Manual
62534	Ability to manage conflict
62535	Degree of cohesiveness
62537	Task order
62538	Session
62540	Firm size
62541	Key issues
62602	Perceived product knowledge
62749	Tangible benefits
62750	Existing information technology skills
62753	Perceived risks
62756	Corporate practices in support of internal mobility
62760	Relationships
62764	Status differences
62766	Desirability of information technology skills
62767	Formal transfer program or champion for transfers
62768	Career expectations and motivations
62773	Affiliation with the information technology profession
62779	Dissatisfaction
62783	Preparation for a move
62784	Adjustment periods
62785	Supportive role of mentors and friends
62787	Move
62822	Financial slack
62832	Product specificity
62833	Complexity of description
62837	Supports selection with price information
62838	Commodity markets
62839	Supports identification with product information
62840	Highly differentiated markets
65156	Time
71167	Perceived ease of use
78984	test - delete this
80423	Likelihood of interactive decision aids advice acceptance
80424	Transparency
80425	Immediate process time
80426	Delayed process time
80427	Differences in product preferences
80428	Perceived performance
80429	Perceived satisfaction
80430	Virtual work experience
80431	Computer self-efficacy
80432	Remote work self-efficacy
80433	Virtual social skill
80434	Virtual media skill
80435	Individual virtual competence
80468	Awareness
80469	Uncertainty avoidance
80470	Power distance
80471	Masculinity/femininity
80472	Collectivism/individualism
80473	Intention to use IM
80474	IM use
80475	Information privacy concerns
80476	National origin
80477	Age
80478	Gender
80479	Technology
80480	Privacy risk
80481	Confidential
80482	Control
80483	Reciprocity
80484	Intimacy
80485	Interpersonal
80486	Date of participation
80487	Intention to continue using the agile IS
80488	Intention to use future features
80489	Satisfaction
80490	Confirmation
80491	Perceived usefulness
80492	Perceived ease of use
80493	Social influence
80494	Facilitating conditions
80495	Comfort with change
80496	Consitency with user knowledge
80497	Habit
80498	Personal innovativeness
80499	System usage frequency
80574	Communication centrality
80575	Trust centrality
80576	Individual performance
80577	Degree centrality
80578	Closeness
80579	Betweenness
80580	Attribute
80581	Relational
80582	Gender
80583	Location of the team member
80584	Inherent information systems development ability
80585	Team
80586	Ease of use
80587	Unaided condition
80588	Indirect cures only
80589	Linguistic analysis only
80590	Indirect cues and linguistic analysis
80591	Overall accuracy of aid recommendation
80592	Hit rate
80593	False alarm rate
80594	Sensitivity
80595	Indirect cue elicitation
80756	Geographic dispersion
80757	Network density index
80762	Group-level technological support
80767	Temporal dispersion
80774	Intra-group tie strength
80775	Network size
80776	Individual's structural holes
80777	Extra-group network size
80778	Extra-group structural holes
80779	Use of personalized computer-mediated communication
80780	Use of communal computer-mediated communication
80781	Age
80782	Gender
80783	Job tenure
80784	Group size
80785	Group members' past work experience
80786	High control
80787	Low control
80788	Specific positive feedback
80789	Specific negative feedback
80790	General feedback
80791	Perceived information quality (PIQ)
80792	Age
80793	Gender
80794	Position
80795	Intention to use
80796	Survey method
80797	Structural assurance
80798	Time
80799	Perceived identity match
80800	Attitude toward security policy
80801	Perceived security risk of nonmalicious security violations
80802	Supplier performance
80803	Relative advantage for job performance
80804	Perceived sanctions
80805	Workgroup norm
80806	Attitude toward nonmalicious security violations
80807	Nonmalicious security violation intention
80808	Writing down the password
80809	Unauthorized portable devices for storing and carrying organizational data
80810	Installation and use of unauthorized software
80811	Using Insecure public wireless network for business purposes
80812	Satisfaction with team-generated knowledge
80813	Satisfaction with the process
80814	Issues with campus local area network condition
80815	Issues with wide area network condition
80816	Migration of local area network condition
80817	Group consensus
80818	Effectiveness of knowledge captured
80819	Firm contribution
80820	Perceived standard benefits
80821	Interorganizational learning
80822	Social capital
80823	Technical resources
80824	Consortium management effectiveness
80825	Firm size
80826	Consortium size
80827	Firm History
80828	Industry information technology intensity
80829	Firm type
80830	Information technology (IT) strategy
80831	Operational excellence (OE)
80832	Customer intimacy (CI)
80833	Product leadership (PL)
80834	Strategic information technology (IT) alignment
80835	Supplier relations (SR)
80836	Production and operations (PO)
80837	Product and service enhancement (PSE)
80838	Sales and marketing (SM)
80839	Customer relations (CR)
80840	Year
80841	Location of the firm
80842	Information technology (IT) budget
80843	Firm size
80844	Industry
80845	Legibility
80846	Coherence
80847	Variety
80848	Mystery
80849	Firmness
80850	Classic aesthetics
80851	Expressive aesthetics
80852	Cognitive appraisals
80853	Affective appraisals
80854	Perceived control
80855	Self-investment
80856	Psychological ownership
80857	Future use intention
80858	Computer anxiety
80859	Autonomy
80860	Qualitative overload
80861	Personal innovativeness
80862	Managerial support
80863	Perceived behavioral control
80864	Education
80865	Age
80866	Gender
80867	Experience with information technology
80868	Work status
80869	Industry
80870	Company size
80871	Privacy concerns in the Internet
80872	Privacy concerns in blogs
80873	Trust in bloggers
80874	Trust in information
80875	Trust in blog service provider
80876	Reciprocity
80877	Social ties
80878	Knowledge-sharing behaviors
80879	Application novelty
80880	Process novelty
80881	Information technology unit's business domain knowledge
80882	Client's technical knowledge
80883	Design convergence speed
80884	Systems development effectiveness
80885	Systems development efficiency
80886	Requirements codifaction
80887	Knowledge integration mechanisms
80888	Outcome control
80889	Behavior control
80890	Self-control
80891	Project team size
80892	Software team response extensiveness
80893	Software team response efficiency
80894	Software team autonomy
80895	Software team diversity
80896	Software functionality
80897	On-time completion
80898	On-budget completion
80899	Perceived on-time completion
80900	Perceived on-budget completion
80901	Kurton backpack condition
80902	Columbia backpack condition
80903	Recognition of unknown brand
80904	Perceptions of Kurton's heavy-dutiness
80905	Perceptions of stylishness
80906	Hotel search motivation condition
80907	Thailand hotel search
80908	Display position of unknown brand
80909	Internet search skills
80910	Luxuriousness
80911	Friendliness
80912	Rapport
80913	Responsiveness
80914	Reliability
80915	Flexibility
80916	Features
80917	Security
80918	Software-as-a-service continuance intention
80919	Satisfaction
80920	Perceived  usefulness
80921	Reliability
80922	Responsiveness
80923	Systematization
80924	Innovation
80925	Hierarchical control
80926	Length of relationship
80927	Formalization
80928	Levels of commitment
80929	Extent of joint action
80930	Conflict resolution
80931	Information requirements (IR)
80932	Scope of information technology (IT) use
80933	Intensity of information technology (IT) use
80934	Technological sophistication of coordination systems
80935	Business process outsourcing (BPO) relationship
80936	Firm size
80937	Firm tenure
80938	Prior association
80939	Uncertainty
80940	Experience
80941	Information capabilities (IC) misfit
80942	Industry
80943	Male avatar
80944	Female avatar
80945	Neutral avatar
80946	Smiling avatar
80947	Perceived power
80948	Perceived composure
80949	Perceived trustworthiness
80950	Perceived expertise
80951	Perceived likability
80952	Sequence
80953	Response time
80954	Pitch of responses
80955	Voice quality
80956	Vocal intensity
80957	Gender
80958	Born in United States
80959	English as first language
80960	Stressful question
80961	Lie
80962	High frequency vowels
80963	Bomb maker
80964	No bomb
80965	High trust/low distrust seller
80966	High trust/high distrust seller
80967	Low trust/low distrust seller
80968	Low trust/high distrust seller
80969	Benevolence
80970	Credibility
80971	Discredibility
80972	Malevolence
80973	Price premiums
80974	Gender
80975	Age
80976	Duration of internet usage
80977	Duration of eBay usage
80978	Importance of universal serial bus (USB) flash drives in daily life
80979	Trust in eBay
80980	Attitude toward eBay
80981	General trust
80982	Intra-organizational information integration
80983	Inter-organizational information integration
80984	Environmental munificence
80985	Environmental uncertainty
80986	Product complexity
80987	Customer-oriented operational performance
80988	Firm size
80989	Identity-based condition
80990	Bond-based condition
80991	Original MovieLens features condition
80992	Self-reported attachment to MovieLens
80993	Self-reported attachment to movie group
80994	Self-reported attachment to frequently seen other
80995	Retention
80996	Visit frequency
80997	Forum post views
80998	Willingness to help a group
80999	Willingness to help individual members
81000	Movie ratings to help others
81001	Member history
81002	Employee service quality
81004	User Satisfaction
81005	Market knowledge
81006	Offering knowledge
81007	Organizational knowledge
81008	Customer satisfaction with customer service employees
81010	Job dedication
81011	Education
81012	Gender
81013	Age
81014	Service experience
81015	Customer relationship management experience
81016	Perceived usefulness
81017	Attitude toward technology
81018	Behavioral intention
81019	Time
81022	Baseline group
81023	Traditional meta-memory
81024	Augmented meta-memory
81026	Perceptions of specialization
81028	Perceptions of credibility
81030	Perceptions of coordination
81036	Information technology infrastructure flexibility
81038	Relational knowledge
81041	Financial performance
81042	Information technology performance
81044	Business process performance
81048	Information technology planning
81055	Information technology coordination
81056	Effectiveness: Task success rate
81057	Efficiency: Click Requirement
81058	Efficiency: Task time
81059	Cognitive processing load
81060	Age
81061	Gender
81062	Major
81063	Status in university
81064	General computer efficacy
81065	Internet technology competence
81066	Web browsing capability
81067	Familiarity with studied web site
81068	Internet usage
81069	Knowledge diversity
81070	Knowledge depth
81071	Knowledge linkages
81072	Technology sensing
81073	Experiementation
81074	Competing on the Edge: Strategy as Structured Chaos
81075	Organizational structure
81076	Information technology structure
81077	Organizational size
81078	Interpersonal care
81079	Base radicalness
81080	Process radicalness
81081	Services radicalness
81082	Perceived radicalness
81083	Level of innovation
81084	Technical protocols of care
81085	Mortality
81086	Patient loyalty
81087	Patients perceived overall hospital rating
81088	Age of the hospital
81089	Not-for-profit/for-profit status
81090	Information system strategy type
81091	Hospital size
81092	Prior-year information technology measures
81093	Prior-year outcomes
81094	Prior-year process performance
81095	Team learning climate
81096	Intention to explore
81097	Team empowerment climate
81098	Gender
81099	Age
81100	Organizational tenure
81101	Usage scope
81102	Agreement index
81103	Team size
81104	Perceived usefulness
81105	Education
81106	Goal difficulty
81107	Goal specificity
81108	Project completion
81109	Goal commitment
81110	Willingness to continue a troubled software project
81111	Age
81112	Information technology experience
81113	Software developmental experience
81114	Education
81115	Firm size
81116	Industry type
81117	Operational performance
81118	Perceived ease of use
81119	Usefulness
81120	User satisfaction
81121	Intention to use
81122	Low complexity
81123	High complexity
81124	System used
81125	Successful completion
81126	Time to completion
81127	Search effectiveness
81128	Contract specificity
81129	Contract specificity
81130	Mechanistic governance
81131	Relational governance
81132	Information system development quality performance
81133	Information system development cost performance
81134	Knowledge integration
81135	Knowledge stickiness
81136	Vendor firm experience
81137	Vendor employee experience
81138	Total vendor employee experience
81139	Size of work team
81140	Type of contract
81141	Actualized benefits
81142	Trust in information technology services provider
81143	Training
81144	Trial
81145	Social influence
81146	Age
81147	Gender
81148	Work experience at bank affiliate
81149	Information technology affiliate
81150	Market performance
81151	Information technology support for innovative differentiation strategy
81152	Information technology support for market differentiation strategy
81153	Information technology support for low cost strategy
81154	Contract type
81155	Business analytics provision
81156	Relational norms
81157	Modular architecture
81158	Knowledge interdependencies
81159	Information technology support for market-access competencies
81160	Information technology support for integration competencies
81161	Information technology support for functionality-related competencies
81162	Verifiable process performance
81163	Service-level agreements
81164	Contact duration
81165	Information technology strategic planning capability
81166	Expectation of continued interaction
81167	Information technology development capability
81168	Information technology use capability
81169	Information technology management capability
81170	Physical information technology infrastructure
81171	Uncertainty
81172	Decision maker
81173	Technical information technology resource
81174	Partnership with key software vendors
81175	Client contact
81176	Managerial information technology resource
81177	Relational information technology resource
81178	Environmental dynamism
81179	Goal expectations
81180	Activity expectations
81181	Contractual flexibility
81182	Information exchange
81183	Trust
81184	Business process outsourcing satisfaction
81185	Process Type
81186	Equity holding
81187	Information intelligence in embeddedness
81188	Size of balance sheet totals
81189	Ownership structure
81190	Firm’s business process outsourcing experience
81191	Process standardization
81192	Outcome measurability
81193	Confict resolution
81196	Virtual competence
81197	Learning goal orientations
81198	Performance goal orientation
81199	Intellectual demand
81200	Provider recommendations
81201	Consumer reviews
81202	Perceived usefulness
81203	Perceived ease of use
81204	Arousal quality
81205	Perceived affective quality
81206	Perceived affective quality
81207	Perceived affective quality
81208	Project type
81209	Contract type
81210	Team size
81211	Vendor-client relationship
81212	Project duration
81213	Financial risk
81214	Project size
81215	Requirements instability
81216	Technological complexity
81217	Trusting beliefs
81218	Intention to reuse
81219	Type of good
81220	Inadequacy of trained personnel
81221	Subjective performance
81222	Chief information (CIO) human capital
81223	Chief information officer (CIO) structural power
81224	Organizational support for information technology
81225	Chief information officer supply-side leadership
81226	Chief information officer (CIO) demand-side leadership
81227	Information technology contribution to firm efficiency
81228	Information technology contribution to strategic growth
81229	Information technology vision
81230	Number of employees
81231	Annual revenue
81232	Firm age
81233	Firm geographic location
81234	Firm industry
81235	Firm ownership
81236	Education level
81237	Age
81238	Gender
81239	Weekly computer usage
81240	Disposition to trust
81241	Risk beliefs
81242	Suspicion of humanity
81243	Web experience
81244	Security awareness
81245	Deception success
81246	Utilitarian value
81247	Hedonic value
81248	Relational capital
81249	Personalization
81250	Learning
81251	Satisfaction
81252	Affective commitment
81253	Calculative commitment
81254	Continuance intention
81255	Cooperative group norm
81256	Personal self-regulated learning (SRL) strategies
81257	Social self-regulated learning (SRL) strategies
81258	Declarative knowledge acquisition
81259	Skill development
81260	Learner satisfaction
81261	Perceived voluntariness for participating in training
81262	Previous e-learning experience
81263	Gender
81264	Age
81265	Education
81266	Job type
81267	Job tenure
81268	Task significance
81269	Task identity
81270	Skill variety
81271	Autonomy
81272	Feedback
81273	Enterprise resource planning system implementation
81274	Job satisfaction
81275	Gender
81276	Age
81277	Organizational tenure
81278	Organizational position
81279	Job type
81280	Intention to violate information security policy
81281	Scenario realism
81282	Gender
81283	Age
81284	Work experience
81285	Denial of responsibility
81286	Denial of injury
81287	Condemnation of the condemners
81288	Appeal to higher loyalties
81289	Defense of necessity
81290	Metaphor of the ledger
81291	Certainty of formal sanctions
81292	Severity of formal sanctions
81293	Certainty of informal sanctions
81294	Severity of informal sanctions
81295	Certainty of shame for oneself
81296	Severity of shame for onself
81297	Social loafing
81298	Dehumanization
81299	Diffusion of responsibility
81300	Attribution of blame
81301	Team size
81302	Collocated team condition
81303	Dispersed team condition
81304	Concern
81305	Security Behavior Self-Efficacy
81306	Perceived Citizen Efficacy
81307	Subjective Norm
81308	Descriptive Norm
81309	Behavioral intent
81310	Psychological Ownership for the Internet
81311	Social influence
81312	Psychological Ownership for Own Computer
81313	Attitude Toward Performing Security-Related Behavior
81314	Intentions to Perform Security-Related Behavior
81315	Intentions to Perform Security-Related Behavior
81316	Gender
81317	Age
81318	Education
81319	Internet experience
81320	Security violation victim
81321	Media exposure
81322	Response efficacy
81323	Self-efficacy
81324	Threat severity
81325	Threat susceptibility
81326	Attitude
81327	Full fear appeal condition
81328	Partial fear appeal condition
81329	Classical experiment condition
81330	Gender
81331	Education
81332	Experience
81333	Department
81334	Age
81335	Agency size
81336	Security policies
81337	Security organization
81338	Asset classification and control
81340	Personnel security
81341	Physical/environmental secruity
81342	Communication and network management
81343	System development and maintenance
81344	System access control
81345	Business continuity planning (BCP)
81346	Information systems (IS) policy compliance
81347	Group valence
81348	Complexity of technology
81349	Order
81350	Visual complexity
81351	Telic state
81352	Paratelic state
81353	Arousal
81354	Pleasantness
81355	Approach-avoidance behavior toward website
81356	Task-technology fit
81357	Groups' adoption of the technology
81358	A priori attitude
81359	Transactive memory system (TMS)
81360	Information technology (IT) support for KM
81361	Intra-group conflict
81362	Knowledge sharing
81363	Knowledge application
81364	Majority support
81365	Team performance
81366	Team type
81367	Team size
81368	Company
81369	Opinion of high-status members
81370	Solution satisfaction
81371	Process satisfaction
81372	Task performance
81373	Perceived ease of use
81374	Perceived usefulness
81375	Intention to Adopt/use technology
81376	Adoption of technology by the group
81377	Cognitive rigidity
81378	Emotional reaction
81379	Short term focus
81380	Routine seeking
81381	Personal innovativeness with information technology (IT)
81382	Google Docs experience
81383	Self-efficacy
81384	Awareness
81385	Controllability
81386	Mental efficiency
81387	Sunk costs
81388	Transition costs
81389	Affective-based inertia
81390	Behavior-based inertia
81391	Cognitive-based inertia
81392	Perceived ease of use
81393	Relative advantage
81394	Subjective norm
81395	Intention to use new system
81396	Memory impairment
81397	Demand effect
81398	Self-guided
81399	Interview condition
81400	Survey condition
81401	Functionality of system
81402	Familiarity with the system
81403	System usage
81404	Performance expectancy
81405	Effort expectancy
81406	Social influence
81407	Facilitating conditions
81408	Hedonic motivation
81409	Price value
81410	Habit
81411	Age
81412	Gender
81413	Experience
81414	Behavioral intention
81415	Use behavior
81416	Task Adaptation
81417	Seek instrumental support
81418	IT Use
81419	Resource allocation
81420	Information
81421	Negotiator
81422	Figurehead
81423	Venting
81424	Seek social support
81425	Distancing
81426	Emotion intensity
81427	Adaptation behaviors
81428	Perceived mandatoriness
81429	Buyer's satisfaction with supplier
81430	Relationship duration
81431	Buyer's firm size
81432	Supplier dependence on the buyer
81433	Share of wallet
81434	Buyer loyalty to supplier
81435	Information technology capability profiles
81436	Interfirm communications for business development
81437	Interfirm communications for information technology development
81438	Transaction volume
81439	Quality of servicing information technology assets
81440	Buyer logistics spending
81441	Problem incidence experienced by the buyer
81442	Customer's satisfaction with the vendor's problem resolution
81443	Frequency of problems experienced
81444	Contact for a problem
81445	No-filler interface condition
81446	Filler interface condition
81447	Image only condition
81448	Text only condition
81449	Focused immersion
81450	Temporal dissociation
81451	Heightened enjoyment
81452	Perceived waiting time
81453	Affective appraisal
81454	Cognitive appraisal
81455	Intention to comply
81456	Use intention
81457	Focused immersion on waiting
81458	Attitude toward compliance with the information security policy
81459	Perceived relevance
81460	Perceived image motion
81461	Normative beliefs
81462	Moderation
81463	Moving condition
81464	Static condition
81465	Self-efficacy to comply
81466	Information technology use
81467	Implementation
81468	Value discipline
81469	Return on assets
81470	Profit margin
81471	Supplier relations
81472	Information security policy awareness
81473	General awareness
81474	Production and operations
81475	Intrinsic benefit
81476	Safety of resources
81477	Product and service enhancement
81478	Rewards
81479	Work impediment
81480	Intrinsic cost
81481	Marketing and sales
81482	Vulnerability of resources
81483	Sanctions
81484	Customer relations
81485	Perceived benefit of compliance
81486	Goals
81487	Bank size
81488	Perceived cost of compliance
81489	Perceived cost of noncompliance
81490	Education
81491	Information technology knowledge
81492	Organization size
81493	Industry
81494	Information intensive
81495	Gender
81496	Age
81497	Personal innovativeness in IT
81498	Facilitating conditions
81499	Trying new features
81500	Feature substituting
81501	Feature combining
81502	Feature repurposing
81503	Novel situations: New task
81504	Novel situations: Changes in system environments
81505	Novel situation: Other people's use
81506	Discrepancy
81507	Deliberate initiative
81508	Age
81509	Gender
81510	Highest education level attained
81511	Task expertise
81512	Reliance on decision aid
81513	Access of explanations
81514	Initial judgment: Guilty of cheating
81515	Initial judgment: Level of deception
81516	Initial judgment: Level of confidence
81517	Final judgment: Guilty of cheating
81518	Final judgment: Level of deception
81519	Final judgment: Level of confidence
81520	Perceived collaboration success
81521	Task interdependence
81522	Restrictiveness of rules
81523	Weighted by perceived concern
81524	Alignment
81525	Use of a different collaborators
81526	Geographic proximity
81527	Adaptiveness
81528	Outcome control
81529	Behavior control
81530	Expertise specialization
81531	Clan control
81532	Past collaborations
81533	Client–vendor ties
81534	Size of community
81535	Relationship history
81536	Years in community
81537	Project scope
81538	Project goal codafiability
81539	Project duration
81540	Contract type
81541	Psychological safety
81542	Client's technical knowledge
81543	Vendor domain knowledge
81544	Software platform
81545	Vendor capability maturity level
81546	Vendor firm age
81547	Scale of operations
81548	Trust
81549	National origin
81550	Industry
81551	Engage in spontaneous discourse
81552	Information type
81553	Perceived information relevance
81554	Perceived relational benefit
81555	Preference for a source
81556	Sourcing frequency
81557	Physical proximity
81558	Project team membership
81559	Relative source rank
81560	Social risk
81561	Gender homophily
81562	Age difference
81563	Rank difference
81564	Job tenure
81565	Age
81566	Gender
81567	Outsourcing decision ranking
81568	Degree achieved versus expectations
81569	Performance metrics used in contract
81570	Customer-sensing capability
81571	Customer-responding capability
81572	Analytical ability
81573	Interfunctional coordination
81574	Channel coordination
81575	Internal IS (informations systems) integration
81576	External IS (information systems) integration
81577	Action efficacy
81578	Economic adversity
81579	Web-based customer infrastructure
81580	Firm size
81581	Firm age
81582	Product sales
81583	Word-of-mouth (WOM) volume
81584	Word-of-mouth (WOM) valence
81585	Product search volume
81586	Amazon sales rank
81587	Amazon rating
81588	Cnet rating
81589	DpReview rating
81590	Epinions rating
81591	Number of Amazon reviews
81592	Number of Cnet reviews
81593	Number of DpReviews
81594	Number of Epinion reviews
81595	Amazon price
81596	Amazon variance
81597	Search interest
81598	Days since release
81599	Amazon helpful rating
81600	Price premium
81601	Brand reliability
81602	Consumer ratings
81603	Auction duration
81604	Featured auction
81605	Auction ending
81606	Auction timing
81607	Auction bids
81608	Prior auction listing
81609	Buyer's auction experience
81610	Positive feedback ratings
81611	Negative feedback ratings
81612	Past transactions
81613	Seller type
81614	Buyer-seller communication
81615	Product inspection
81616	Product history report
81617	Product warranty
81618	Product description evaluation
81619	Reserve price
81620	Starting price
81621	Buy-it-now price
81622	Textual
81623	Visual
81624	Multimedia
81625	Description uncertainty
81626	Performance uncertainty
81627	Overall uncertainty
81628	Adverse seller selection
81629	Seller moral hazard
81630	Overall uncertainty
81631	Buyer's age
81632	Buyer's income
81633	Buyer's gender
81634	Low uncertainty
81635	High uncertainty
81636	Paid rank
81637	Ordinal rank
81638	Quality of advertiser
81639	Traffic-based ranking of seller
81640	Rating
81641	Incoming links
81642	Results visible
81643	Results not visible
81644	SQL (Structured Query Language) query formation
81645	Abstraction level
81646	Low domain familiarity
81647	High domain familiarity
81648	Accuracy
81649	Time
81650	Adjustment from anchors
81651	Interactive query execution
81652	Database diagram available
81653	Conﬁdence
81654	Mean probability score
81655	Perceived usefulness
81656	Perceived ease of use
81657	Collaborative technologies use
81658	Task performance
81659	Consensus on appropriation (COA)
81660	Faithfulness of appropriation (FOA)
81661	Innovation support
81662	Involvement facilitation
81663	Loose coupling
81664	Techno-overload
81665	Techno-invasion
81666	Standardization
81667	Information technology (IT) specification decentralization
81668	Information technology (IT) implementation decentralization
81669	Information technology (IT) agility
81670	Information technology (IT) alignment
81671	Information technology (IT) line interunit ties
81672	Techno-complexity
81673	Techno-insecurity
81674	Techno-uncertainty
81675	Content
81676	Information technology (IT) unit's business knowledge
81677	Line functions' technical knowledge
81678	Requirements codifiability
81679	Chief information officer (CIO) on board
81680	Information technology (IT) unit age
81681	Information technology (IT) investment intensity
81682	Firm size
81683	Performance expectancy
81684	Gender
81685	Age
81686	Use
81687	Intention to use technology
81688	Effort expectancy
81689	Social influence
81690	Social presence
81691	Facilitating conditions
81692	Immediacy of communication
81693	Concurrency
81694	Collaboration technology experience
81695	Computer self-efficacy
81696	Familiarity with communication partners
81697	Resource-facilitating conditions
81698	Technology-facilitating conditions
81699	Peer influence
81700	Superior influence
81701	Benefit-loss costs
81702	Service-uncertainty costs
81703	Brand relationship lost costs
81704	Search and evaluation costs
81705	Transfer costs
81706	Learning costs
81707	Economic value
81708	Past investments
81709	Technical self-efficacy
81710	Satisfaction with internet service
81711	Trust in vendor
81712	Loyalty to internet service provider
81713	Age
81714	Gender
81715	Household income
81716	Length of experience
81717	Breadth of service features offered
81718	Bundling of services
81719	Cynicism
81720	Job satisfaction
81721	Professional efficacy
81722	Role ambiguity
81723	Role conflict
81724	Work overload
81725	Gender
81726	Age
81727	Organizational tenure
81728	Customer-perceived relationship investment
81729	Education
81730	Information systems professional
81731	Customer relationship management (CRM) interaction support tool use
81732	Level one
81733	Level two
81734	Level three
81735	Level four
81736	Level five
81737	Customer relationship management (CRM) prioritization tool use
81738	Firm performance
81739	Customer account size
81740	Trust belief
81741	Fulfilling behavior
81742	Reneging behavior
81743	Postevent behavioral controls (PEBC) treatment
81744	Absence of postevent behavioral controls (PEBC)
81745	Disposition to trust
81746	Risk management process
81747	Security controls
81748	Accountability
81749	User business perspective
81750	Business based strategy
81751	Awareness
81752	Demonstrated Ownership
81753	Business-based information systems security strategy
81754	Perceived improvement in control development
81755	Deficiencies
81756	Efficiencies
81757	Accuracy
81758	Output
81759	Ease of use
81760	Timeliness
81761	Information and communications technologies enabled innovation
81762	Information and communications technologies enabled productivity
81763	Gender
81764	Education
81765	Years working
81766	Years in current organization
81767	Buyer rates transaction
81768	Buyer earnings
81769	Seller earnings
81770	Reputation condition
81771	Non-rating condition
81772	Interception
81773	Non-interception
81774	Perceived careprovider identity reinforcement
81775	Perceived physician community identity reinforcement
81776	Perceived careprovider identity deterioration
81777	Perceived governmental influence
81778	Electronic health record system (EHRS) assimilation
81779	Position
81780	Gender
81781	Age
81782	Size
81783	Cost concerns
81784	Staff IT skill
81785	IT infrastructure
81786	Patient tech savvy
81787	Blog readership
81788	Post classification
81789	Blog importance
81790	Ratio of negativity
81791	Subscribers
81792	Page views
81793	Improvisational capabilities in new product development (NPD)
81794	Information technology leveraging capability in new product development (NPD)
81795	Effective use of project and resource management systems
81796	Effective use of organizational memory systems
81797	Effective use of cooperative work systems
81798	Environmental turbulence
81799	Dynamic capabilities in new product development (NPD)
81800	Sensing capability
81801	Actual transactions
81802	Transaction intentions
81803	Trust
81804	Risk
81805	Feedback technologies
81806	Learning capability
81807	Perceived effectiveness of escrow services
81808	Perceived effectiveness of credit card guarantees
81809	Buyer's past experience
81810	Sellers' past performance
81811	Trust propensity
81812	Trust in intermediary
81813	Coordinating capability
81814	Marketplace
81815	Buyer's past transactions
81816	Buyer’s years in marketplace
81817	Buyer’s problematic transactions
81818	Age
81819	Gender
81820	Integrating capability
81821	Annual income
81822	Operational capabilities in new product development (NPD)
81823	Customer capabilities
81824	Technical capabilities
81825	Managerial capability
81826	Competitive advantage in new product development (NPD)
81827	Cross-functional integration
81828	Product innovation type
81829	Work unit's experience in new product development
81830	Work unit size
81831	Firm size
81832	Industry segment
81833	Respondent's rank
81834	Infrastructure costs
81835	Information technology (IT) service and maintenance costs
81836	Recurring costs
81837	Nonrecurring costs
81838	Installation decision
81839	Education
81840	Occupational background
81841	Department affiliation
81842	Operating system
81843	Internet browser
81844	Distribution of e-mail address
81845	Spam prevention
81846	Number of emails per day
81847	Number of spam emails per day
81848	Interorganizational business process standards (IBPS) adoption
81849	Extent of use of partner interface processes (PIPs)
81850	Cycle time
81851	Partnering satisfaction
81852	Ability
81853	Work environment and career development
81854	Social support
81855	Benevolence
81856	Compensation
81857	Employment security
81858	Integrity
81859	Job search behavior
81860	Organizational tenure
81861	Managerial status
81862	Human capital focused (HCF)
81863	Task focused (TF)
81864	Moderate
